split,example_group,constraint,pair_id,label,neural_score,neural_pred,symbolic_status,violated_constraints,positive_evidence,uncertain_reasons,governed_pred,left_title,right_title,left_brand,right_brand,left_price,right_price,left_description,right_description
test,helpful_blocked_fp,variant_modifier_conflict,56698149#37696616,0,0.905231017881741,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Epson Ultra Glossy Photo Paper,Epson Premium Glossy Photo Paper - A4 - 20 Sheets,Epson,,2150,19.80,,"Complete the picture Don't let lesser photo papers hold you back - with this Premium Glossy Photo Paper you can bring out the true beauty of your photos. From epic landscapes to treasured family moments, this superior, high-quality photo paper will provide the ideal finishing touch. It doesn't just"
test,helpful_blocked_fp,variant_modifier_conflict,65759176#10816,0,0.9050554797925224,1,invalid,"[""model_token_conflict"", ""variant_modifier_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Victron Energy BlueSolar PWM Pro Charge Controller 12/24V 20A,Charge Controller BlueSolar DUO PWM 24V-20A,,,74.00,116.99,Battery Voltage: 12/24V with automatic system voltage detectionRated Charge Current: 20AMaximum Solar Voltage : 28V / 55VLoad Output: Manual control + low voltage disconnect + timerGrounding: Common positiveIP Rating: IP30,Victron Charge Controller BlueSolar DUO 24V/20A / PWM controller / Charges two separate batteries
test,helpful_blocked_fp,variant_modifier_conflict,81738280#65759176,0,0.8974363261565778,1,invalid,"[""model_token_conflict"", ""variant_modifier_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Victron Energy Remote Panel for BlueSolar DUO,Victron Energy BlueSolar PWM Pro Charge Controller 12/24V 20A,,,47.94,74.00,Victron Energy Remote Panel for 12/24V-20A BlueSolar DUO Charge Controller.,Battery Voltage: 12/24V with automatic system voltage detectionRated Charge Current: 20AMaximum Solar Voltage : 28V / 55VLoad Output: Manual control + low voltage disconnect + timerGrounding: Common positiveIP Rating: IP30
test,helpful_blocked_fp,variant_modifier_conflict,8780477#10816,0,0.8870443199284654,1,invalid,"[""model_token_conflict"", ""variant_modifier_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Victron Energy BlueSolar PWM Pro Charge Controller 12/24V 5A - SCC010005010,Charge Controller BlueSolar DUO PWM 24V-20A,Victron Energy,,33.60,116.99,"The BlueSolar PWM-Pro series is ready for use with its default settings.It also is fully programmable: With help of a computer and software (available free of charge from our website) With the dedicated BlueSolar Pro Remote Panel (see features below).Features Lighting control function, fully programmable. Three stage battery charging (bulk, absorption, float), fully programmable. Integrated battery monitor function (Remote Panel needed to display state of charge). Load output with low voltage disconnect and manual control (default setting). Optional external temperature sensor. - Load output protected against over load and short circuit. Protected against reverse polarity connection of the solar array and/or battery.Day/night timing optionsSee Remote Panel manual for details",Victron Charge Controller BlueSolar DUO 24V/20A / PWM controller / Charges two separate batteries
test,helpful_blocked_fp,variant_modifier_conflict,48938134#81738280,0,0.8116782586071541,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Victron Energy BlueSolar PWM Pro - Solar Charge Controllers,Victron Energy Remote Panel for BlueSolar DUO,,,37.74,47.94,"The Victron Energy BlueSolar PWM Pro Solar charge controller is in essence a switch that connects a solar array to the battery. The result is that the voltage of the array will be pulled down to near that of the battery.FeaturesProgrammableThe BlueSolar PWM-Pro series is ready for use with its default settings. It also is fully programmable:With help of a computer and softwareWith the dedicated BlueSolar Pro Remote PanelFeaturesLighting control function, fully programmable.Three stage battery charging (bulk, absorption, float), fully programmable.Integrated battery monitor function (Remote Panel needed to display state of charge).Load output with low voltage disconnect and manual control (default setting).Optional external temperature sensor.Load output protected against over load and short circuit.Protected against reverse polarity connection of the solar array and/or batteryFurther InformationVictron Energy BlueSolar PWM Pro - Solar Charge Controllers - Data SheetVictron Energy BlueSolar PWM Pro - Solar Charge Controllers - User Manual",Victron Energy Remote Panel for 12/24V-20A BlueSolar DUO Charge Controller.
test,helpful_blocked_fp,variant_modifier_conflict,74618840#82120795,0,0.7684193816687851,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,"Uttermost Levone, 1 Lt Pendant","Uttermost Alpena, 1 Lt Mini Pendant",,,2.574E2,1.98E2,Oxidized bronze finishDimensions:15 H X 15 Dia. (in),"Washed copper finish with burnished and pewter details that enhance the teardrop shape, with a wrapped band accent.Dimensions:19 H X 9 Dia. (in)"
test,helpful_blocked_fp,variant_modifier_conflict,5563597#22550534,0,0.7456888309886401,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""multiple_quantities_ambiguous"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Lezyne Alloy Floor Drive 3.5 Floor Pump Abs-1 Pro Chuck,"Lezyne Alloy Floor Drive Pump Standard Length: ABS-1 Chuck, Silver",,,79.99,79.99,"* High-pressure floor pump* Oversized 85 mm (3.5 in.) gauge* Accurate at both low and high pressure* CNC-machined aluminum barrel and base, steel piston, aluminum and varnished wood handle* Presta and Schrader compatible with out flipping the chuck* Anodized, high polish finish* Max pressure: 220 psi / 15 bar* Head: ABS-1 Pro",
test,helpful_blocked_fp,variant_modifier_conflict,93784937#17058930,0,0.7351108982875681,1,invalid,"[""variant_modifier_conflict""]","[""model_token_overlap""]","[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,"25 Rounds of 12ga 2-3/4\"" Ammo by Winchester AA Lite Handicap - 1 ounce #7 1/2 shot",250 Rounds of 1 ounce #8 shot 12ga Ammo by Winchester,,,10.5,72.95,"This 12 Gauge shotshell from Winchester’s AA line of shotgun ammunition offers a lot of features to make it valuable while competing at trap, skeet, and sporting clays. Its durable plastic hull gives reliable performance and is suitable for reloading, and its high quality primer and propellant ignite cleanly so your bore and action will remain less fouled for a longer time. Its wad is specially designed to improve pattern performance and decrease recoil, and as a Lite Handicap load this shell provides even less felt-recoil than an average load, very welcome both to shooters who are new to the sport as well as seasoned veterans with tired shoulders.This shell is loaded with one ounce of #7.5 lead shot. The 350 .095” diameter pellets are hard so they will resist deformation in the barrel to deliver tight and consistent patterns, and they’re the perfect size for reliably busting fast flying clays.","If you’re a skeet shooter you understand the importance of high volume shooting. Not only do you go through ammunition on the course working on achieving higher scores but you also go through a great deal during target practice. After all, you’re not going to improve your scores without practice, and that means more trigger time. If you want to be a high volume shooter you should make sure you keep your gun loaded with well-made ammunition, and with Winchester, you can be confident that’s what you’re getting. These Winchester rounds are made for your 12-gauge shotgun. Each round is 2 ¾” long and has a 1 ounce load, which provides substantial power for propelling the buckshot within towards your target with destructive force. Larger loads such as 1 ¼ ounce create significantly more felt recoil, which can make target re-acquisition more difficult. These hulls contain #8 buckshot which is a popular size for shattering clays. Each round leaves the barrel of your shotgun at a muzzle velocity of 1200 feet per second. This ammunition is made by Winchester for target shooting and shattering clays. When you order this box of ammunition from Winchester you get 250 rounds, which is enough to keep you well stocked for some serious target practice with your shotgun. With 250 rounds you can get out on the skeet course or spend time practicing to improve future scores. This ammunition is also great for punching holes in paper. Winchester has been in business since 1866, and all ammunition is made in the U.S. just as it always has been. Place your order today and give your shotgun a substantial meal."
test,helpful_blocked_fp,variant_modifier_conflict,15196749#31807881,0,0.7148720952004937,1,invalid,"[""model_token_conflict"", ""variant_modifier_conflict""]",[],"[""brand_missing"", ""multiple_quantities_ambiguous"", ""price_missing""]",0,Catalyst 3560X 48 Port Data IP Base,"Cisco Catalyst 2960-XR | WS-C2960XR-24PS-I Catalyst 2960XR 24 port 10/100/1000 PoE+ 370W, 4 x 1G SFP, IP Lite",,Cisco,,76000,Catalyst 3560X 48 Port Data IP Base,"WS-C2960XR-24PS-I | Catalyst 2960XR 24 port 10/100/1000 PoE+ 370W, 4 x 1G SFP, IP Lite"
test,helpful_blocked_fp,variant_modifier_conflict,13613251#93784937,0,0.7109547213409242,1,invalid,"[""variant_modifier_conflict""]","[""model_token_overlap""]","[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,10 Rounds of 2 ounce #4 shot 12ga Ammo by Winchester,"25 Rounds of 12ga 2-3/4\"" Ammo by Winchester AA Lite Handicap - 1 ounce #7 1/2 shot",,,24,10.5,"If you're going after Old Tom, you'd do well to bring this Winchester Long Beard XR shotshell load with your trusty 12 gauge. Manufactured in the US, these 3-1/2\"" super magnum shells come in boxes of 10 and fire a 2 oz. payload of #4 birdshot at 1,200 feet per second.This ammunition's most distinctive feature is Shot-Lok, a buffering resin that forms a solid block around the shot. The resin fractures when the shell is fired, instantly forming a buffer that virtually eliminates pellet deformation. According to Winchester, Shot-Lok enables these shells to put twice as many pellets in a 10 inch circle at 60 yards as the competition. That's a considerable improvement over the typical 40-yard effective range of most turkey loads!These shells should only be used with shotguns designed to accommodate their 3-1/2\"" length.","This 12 Gauge shotshell from Winchester’s AA line of shotgun ammunition offers a lot of features to make it valuable while competing at trap, skeet, and sporting clays. Its durable plastic hull gives reliable performance and is suitable for reloading, and its high quality primer and propellant ignite cleanly so your bore and action will remain less fouled for a longer time. Its wad is specially designed to improve pattern performance and decrease recoil, and as a Lite Handicap load this shell provides even less felt-recoil than an average load, very welcome both to shooters who are new to the sport as well as seasoned veterans with tired shoulders.This shell is loaded with one ounce of #7.5 lead shot. The 350 .095” diameter pellets are hard so they will resist deformation in the barrel to deliver tight and consistent patterns, and they’re the perfect size for reliably busting fast flying clays."
test,helpful_blocked_fp,variant_modifier_conflict,82120795#29177746,0,0.7017694558314329,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch""]",0,"Uttermost Alpena, 1 Lt Mini Pendant","Uttermost Placuna, 1 Lt Pendant",,,1.98E2,2.222E2,"Washed copper finish with burnished and pewter details that enhance the teardrop shape, with a wrapped band accent.Dimensions:19 H X 9 Dia. (in)",We have taken the simple look of a metal dome pendant in a pacific bronze finish with antique brass accents and have added a wow of opulence by adding warm antiqued capiz shell and lined the interior for a wonderful transitional style. 60 watt BT58 antique style bulb included.Dimensions:13 H X 16 Dia. (in)
test,helpful_blocked_fp,variant_modifier_conflict,67991855#35921151,0,0.694197785726935,1,invalid,"[""variant_modifier_conflict""]","[""category_keyword_overlap""]","[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Shure Beta 58A Hand-Held Dynamic High-Output Pro Quality Vocal Microphone,Shure SM58 Vocal Handheld Dynamic Microphone | Without Cable,,Shure,159.99,99.0,"The high-output Beta 58A has a natural presence boost at 4kHz and 9kHz. This shaped frequency response is ideal for close-up vocals, really bringing out the clarity needed for cutting through a live mix. And the bass roll off really helps control proximity effect, so you have consistent performance from your mic while you focus on yours. FeaturesSuper clear live vocal dynamic microphoneFrequency response tailored for vocalsLegendary Shure quality, ruggedness, and reliabilityUniform supercardioid pickup pattern minimizes background noiseBass roll-off minimizes proximity effectEffective, built-in spherical wind and pop filterSupplied with break-resistant stand adapter which rotates 180","The legendary Shure SM58 vocal microphone is designed for professional vocal use in live performance, sound reinforcement, and studio recording. Its tailored vocal response for sound is a world standard for singing or speech. A highly effective, built-in spherical filter minimizes wind and breath \""pop\"" noise. A unidirectional (cardioid) pickup pattern isolates the main sound source while minimizing unwanted background noise. Rugged construction, a proven shock-mount system, and a steel mesh grille ensure that even with rough handling, the SM58 will perform consistently, outdoors or indoors.FeaturesFrequency response tailored for vocals, with brightened midrange and bass rolloffUniform cardioid pickup pattern isolates the main sound source and minimizes background noisePneumatic shock-mount system cuts down handling noiseEffective, built-in spherical wind and pop filterSupplied with break-resistant stand adapter which rotates 180 degreesLegendary Shure quality, ruggedness and reliabilityCardioid (unidirectional) dynamicFrequency response: 50 to 15,000 HzTechnical SpecsType: Dynamic (moving coil)Frequency Response: 50 to 15,000 HzPolar Pattern: Unidirectional (cardioid), rotationally symmetrical about microphone axis, uniform with frequencyPolarity: Positive pressure on diaphragm produces positive voltage on pin 2 with respect to pin 3Connector: Three-pin professional audio connector (male XLR type)Case: Dark gray, enamel-painted, die cast metal; matte-finished, silver, spherical steel mesh grille"
test,helpful_blocked_fp,variant_modifier_conflict,67991855#57869707,0,0.6700559117269637,1,invalid,"[""variant_modifier_conflict""]","[""category_keyword_overlap""]","[""brand_missing"", ""currency_missing_or_mismatch""]",0,Shure Beta 58A Hand-Held Dynamic High-Output Pro Quality Vocal Microphone,Shure PGA58 XLR Cardioid Dynamic Vocal Microphone,,,159.99,54.00,"The high-output Beta 58A has a natural presence boost at 4kHz and 9kHz. This shaped frequency response is ideal for close-up vocals, really bringing out the clarity needed for cutting through a live mix. And the bass roll off really helps control proximity effect, so you have consistent performance from your mic while you focus on yours. FeaturesSuper clear live vocal dynamic microphoneFrequency response tailored for vocalsLegendary Shure quality, ruggedness, and reliabilityUniform supercardioid pickup pattern minimizes background noiseBass roll-off minimizes proximity effectEffective, built-in spherical wind and pop filterSupplied with break-resistant stand adapter which rotates 180",
test,helpful_blocked_fp,variant_modifier_conflict,45998287#20666180,0,0.6675395878880207,1,invalid,"[""variant_modifier_conflict""]","[""category_keyword_overlap""]","[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,55 IN FLAT LED 4K TV,"LG 49\"" 4K Ultra HD Flat LED Smart TV",,,699.99,57899,,"This model features a stunning Ultra HD screen, delivering greater detail and picture clarity. Multi-HDR support - including Dolby Vision - means compatibility with a wide range of HDR formats, providing the widest possible contrast range when viewing HDR content.Product Specifications:4K Ultra HD49'' LED ScreenDynamic Colour EnhancerWeb Browser20W Audio OututA Energy Rating"
test,harmful_blocked_tp,variant_modifier_conflict,12722049#13640797,1,0.9798335314978656,1,invalid,"[""variant_modifier_conflict""]","[""category_keyword_overlap""]","[""brand_missing"", ""model_tokens_no_overlap"", ""currency_missing_or_mismatch""]",0,Autel Robotics EVO II 6K Gimbal Camera,"Autel Robotics EVO II Pro Gimbal Camera 1\"" 6K Camera for EVO 2 Drones, In Stock",,,8.79E2,6.95E2,"6K Interchangeable Gimbal Camera for the Autel Robotics EVO II. The 1-inch sensor EVO II Pro camera captures 6K video up to 30fps. With an adjustable aperture from f/2.8 to f/11 and a max ISO of 12,800, pilots now have exceptional performance and flexibility in any shooting environment.","EVO II PRO Gimbal CameraEVO II Pro Gimbal Camera, with a 1-inch sensor, can take photos with a resolution up to 20MP (5472 × 3648), and record 5.5K video at 30 fps or 2.7K video at 120 fps with a data rate up to 120 Mbps. Aperture can be adjusted from f/2.8 to f/11.EVO II Pro Gimbal Camera SpecsSensor: Sony IMX383 1” COMS SensorEffective Pixels: 20 MillionAperture: f/2.8 - f/11ISO Range: Video: 100 - 6400 Photo:100 - 12800Max Resolution: Stills: 5472*3648 Video: 5472*3076Format: MOV/MP4Digital Zoom: 1 ~ 8X (Max. 4x lossless)Codec: H.264/H.265HDR Support: Defog,10-Bit LogAF Support: HistogramCompatibility: For EVO II Series Drone onlyPackage Content:1 x EVO II Pro Gimbal CameraHow to Install and Remove the Gimbal (Autel EVO II Series) [keywords]evo ii pro gimbal camera,6k gimble camera,evo 2 pro replaced camera"
test,harmful_blocked_tp,variant_modifier_conflict,7987227#31807881,1,0.9713324375048514,1,invalid,"[""variant_modifier_conflict""]","[""brand_match"", ""model_token_overlap""]","[""multiple_quantities_ambiguous"", ""currency_missing_or_mismatch""]",0,Switch CISCO WS-C2960XR-24PS-I,"Cisco Catalyst 2960-XR | WS-C2960XR-24PS-I Catalyst 2960XR 24 port 10/100/1000 PoE+ 370W, 4 x 1G SFP, IP Lite",Cisco,Cisco,43773.34,76000,"Catalyst 2960-XR 24 GigE PoE 370W, 4 x 1G SFP, IP Lite","WS-C2960XR-24PS-I | Catalyst 2960XR 24 port 10/100/1000 PoE+ 370W, 4 x 1G SFP, IP Lite"
test,harmful_blocked_tp,variant_modifier_conflict,84271012#33271813,1,0.9423726295996148,1,invalid,"[""model_token_conflict"", ""variant_modifier_conflict""]",[],"[""brand_missing"", ""multiple_quantities_ambiguous"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,70mm X 120mm Tarot Card Board Game Sleeves (50 ct.),Ultra Pro - Board Game Sleeves 50ct - Tarot Sized - 70mm x 120mm,Ultra PRO,,0.0,3.25,"Ultra clear, archival-grade sleeves for board game cards with Ultra PRO's hologram quality seal. Protects and extends the life of board game cards. 50-count packs. Fits Tarot Card size 70mm x 120mm. PLEASE CHECK YOUR CARD SIZE BEFORE PURCHASING.",Ultra Pro - Board Game Sleeves 50ct - Tarot Sized - 70mm x 120mm Ultra Pro $3.25 401 Games
test,harmful_blocked_tp,variant_modifier_conflict,26650551#67991855,1,0.8937102111550198,1,invalid,"[""model_token_conflict"", ""variant_modifier_conflict""]",[],"[""brand_missing"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,Shure Beta58A Handheld Dynamic Microphone,Shure Beta 58A Hand-Held Dynamic High-Output Pro Quality Vocal Microphone,,,219.00,159.99,"A high-output vocal microphone, the BETA 58A® features a shaped frequency response ideal for close-up vocals.Handheld microphone for professional live vocals and project studio recordingDynamic cartridge with supercardioid polar patternAvailable in wireless versionsIncludes BETA 58A, microphone clip, thread adapter, storage bag, and user guideThe Shure BETA 58A® is a high-output supercardioid dynamic vocal microphone designed for professional sound reinforcement and project studio recording. It has become a leading choice among vocalists and touring professionals worldwide.The Beta 58A maintains a true supercardioid pattern throughout its frequency range. The Beta 58A has a shaped frequency response that is ideal for close-up vocals. The superb performance of this microphone is not affected by rough handling because of its rugged construction, proven shock mount system, and hardened steel mesh grille.FeaturesFrequency response tailored for vocals, with brightened midrange and bass rolloff to control proximity effectUniform supercardioid pattern for high gain before feedback and superior rejection of off–axis soundNeodymium magnet for high signal–to–noise outputHardened steel mesh grille that resists wear and abuseAdvanced pneumatic shock mount system that minimizes transmission of mechanical noise and vibrationMinimally effected by varying load impedanceLegendary Shure quality and reliabilitySpecifications:Type Dynamic (moving coil)Frequency Response 50 to 16,000 HzPolar Pattern Supercardioid, rotationally symmetrical about microphone axis, uniform with frequency.Output Level Open Circuit Voltage: -51.5 dBV/Pa* (2.6 mV) *1 Pa = 94 dB SPL","The high-output Beta 58A has a natural presence boost at 4kHz and 9kHz. This shaped frequency response is ideal for close-up vocals, really bringing out the clarity needed for cutting through a live mix. And the bass roll off really helps control proximity effect, so you have consistent performance from your mic while you focus on yours. FeaturesSuper clear live vocal dynamic microphoneFrequency response tailored for vocalsLegendary Shure quality, ruggedness, and reliabilityUniform supercardioid pickup pattern minimizes background noiseBass roll-off minimizes proximity effectEffective, built-in spherical wind and pop filterSupplied with break-resistant stand adapter which rotates 180"
test,harmful_blocked_tp,variant_modifier_conflict,52322597#14948679,1,0.8682581668880713,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""multiple_quantities_ambiguous"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Lezyne Classic Floor Pump (Black),Lezyne Classic Floor Drive 3.5 Floor Pump Abs-1 Pro Chuck,Lezyne,,69.99,69.99,"The Classic Drive Pump features parts made from gleaming CNC machined aluminum.Features:All parts are custom, CNC machined aluminum47\""/120cm extra-long, premium-grade hoseOversized 2.5\"" diameter gauge assembly, 220psi max100% aluminum Flip-Thread chuck threads securely to both Presta and Schrader valvesFlip-Thread chuck and hose threads securely to foot when not in useABS-1 (Air-Bleed-System) technology depressurizes the pump hose and reduces the challenge of unthreading removable presta valve cores after inflationLong travel piston with reduced barrel diameter lowers required pumping effort This product was added to our catalog on April 25, 2018","* High-pressure floor pump * Oversized 85 mm (3.5 in.) gauge* Accurate at both low and high pressure* CNC-machined aluminum base, steel barrel and piston, and varnished wood handle* 01: Original ABS system* 03 and 04: ABS-2 system* 05: ABS-1 Pro System* Presta and Schrader compatible with out flipping the chuck* Steel barrel is coated with premium metallic paint"
test,harmful_blocked_tp,variant_modifier_conflict,61136589#21236035,1,0.8316036124428333,1,invalid,"[""variant_modifier_conflict""]","[""category_keyword_overlap""]","[""brand_missing"", ""price_missing""]",0,"Smart Cover for iPad Pro 10.5\""",iPad Air 10.5 Smart Cover - Charcoal Gray,Apple,,,45.45,,190199131316
test,harmful_blocked_tp,variant_modifier_conflict,82766691#44210301,1,0.6983082092660137,1,invalid,"[""variant_modifier_conflict""]","[""model_token_overlap""]","[""brand_missing"", ""multiple_quantities_ambiguous"", ""price_missing""]",0,"HDD Seagate NAS IronWolfPro 10TB 3,5\"" ST10000NE0008",10TB - Seagate Enterprise Ironwolf Pro SATA - ST10000NE0004 / ST10000NE0008,,,,288.75,,"[shortdesc]Seagate IronWolf Pro ST10000NE0004 / ST10000NE000810TB 7200 RPM 128MB Cache SATA 6.0Gb/s 3.5\"" Internal Hard Drive Bare Drive.[/shortdesc] [additional]GENERALInterface - SATA 6Gb/sBytes per Sector - 512Buffer Size - 128 MBWeight - 23.98 ozManufacturer - Seagate TechnologyMISCELLANEOUSMTBF - 1200000 secINTERFACE PROVIDEDQty - 1Storage Interface - Serial ATA-600EXPANSION & CONNECTIVITYInterfaces - 1 x SATA 6 Gb/sHARD DRIVEForm Factor - 3.5\""Spindle Speed - 7200 rpmFeatures - 24x7 availability, AgileArray, Hot-Plug Support, rotation vibration sensorHard Drive Type - internal hard driveForm Factor (Short) - 3.5\""Form Factor (metric) - 8.9 cmForm Factor (Short) (metric) - 8.9 cmStorage Interface - Serial ATA-600Interface - Serial ATA-600Average Latency - 4.16 msData Transfer Rate - 600 MBpsInternal Data Rate - 214 MBpsBuffer Size - 128 MBBytes per Sector - 512 HzNon-Recoverable Errors - 1 per 10^15PERFORMANCEInternal Data Rate - 214 MBpsDrive Transfer Rate - 600 MBps (external)Average Latency - 4.16 msSpindle Speed - 7200 rpmENVIRONMENTAL PARAMETERSMin Storage Temperature - -40°FMax Storage Temperature - 158°FMin Operating Temperature - 41°FMax Operating Temperature - 140°FHEADERBrand - SeagateProduct Line - Seagate IronWolf ProModel - ST10000NE0004 / ST10000NE0008 Packaged Quantity - 1Compatibility - PCBundled with - Seagate Rescue Data RecoveryPOWER CONSUMPTIONMode - active, idle, sleep, standbyValue - 0.8 Watt, 6 Watt, 6.7 WattDIMENSIONS & WEIGHTWidth - 4 inDepth - 5.8 inHeight - 1 inWeight - 23.98 ozSERVICE & SUPPORTType - 5 years warrantySERVICE & SUPPORT DETAILSService Included - data recoveryFull Contract Period - 2 years, 5 yearsType - insurance, limited warrantySHOCK & VIBRATION TOLERANCEShock Acceleration (Operating) - 70 gShock Duration (Operating) - 2 msShock Acceleration (Non-operating) - 300 gShock Duration (Non-operating) - 2 msVibration Acceleration (Non-operating) - 5 gVibration Frequency Range (Non-operating) - 10-500 HzRELIABILITYNon-Recoverable Errors - 1 per 10^15MTBF - 1,200,000 hours[/additional]Tough, ready and scalable, Seagate IronWolf Pro drives (up to 10TB) come with AgileArray technology focusing on drive balance, RAID optimization with error recovery control, and power management on NAS enclosures. You also have Rescue Data Recovery service for that extra peace of mind your digital assets can appreciate. Optimized for 1-to-16-bay NAS enclosures for creative pro and small- to medium-sized enterprise enclosures, IronWolf Pro drives are enhanced with AgileArray technology and Rotational Vibration (RV) sensors."
test,harmful_blocked_tp,variant_modifier_conflict,5563597#48734489,1,0.6879670225771884,1,invalid,"[""variant_modifier_conflict""]",[],"[""brand_missing"", ""multiple_quantities_ambiguous"", ""bundle_or_kit_mismatch"", ""currency_missing_or_mismatch""]",0,Lezyne Alloy Floor Drive 3.5 Floor Pump Abs-1 Pro Chuck,LEZYNE ALLOY FLOOR DRIVE BLACK/HI GLOSS,,,79.99,74.95,"* High-pressure floor pump* Oversized 85 mm (3.5 in.) gauge* Accurate at both low and high pressure* CNC-machined aluminum barrel and base, steel piston, aluminum and varnished wood handle* Presta and Schrader compatible with out flipping the chuck* Anodized, high polish finish* Max pressure: 220 psi / 15 bar* Head: ABS-1 Pro",
test,helpful_blocked_fp,quantity_conflict,45858702#66481726,0,0.9865264145967124,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 4S Screen - New / Fix Kit / Black / новое / New / Fix Kit / White / новое / New / Part Only / Black / новое / New / Part Only / White / новое,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,,,39.99,44.99,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh,Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate
test,helpful_blocked_fp,quantity_conflict,6189668#76350435,0,0.9859838417494527,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone XR Screen - Fix Kit / New / Part Only / New,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,109.99,59.99,Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket"
test,helpful_blocked_fp,quantity_conflict,6189668#45858702,0,0.9844342807519773,1,invalid,"[""quantity_conflict""]",[],"[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone XR Screen - Fix Kit / New / Part Only / New,iPhone 4S Screen - New / Fix Kit / Black / новое / New / Fix Kit / White / новое / New / Part Only / Black / новое / New / Part Only / White / новое,,,109.99,39.99,Glass Digitizer Face6.1 inch IPS LCD 828×1792 Display Front Panel FrameFront-Facing Camera Bracket,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh
test,helpful_blocked_fp,quantity_conflict,66481726#76350435,0,0.983635110892906,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,44.99,59.99,Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate,"Front Glass Digitizer Panel4.7 inch, 750 x 1334 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield PlateCable Foam PadsSensor Bracket"
test,helpful_blocked_fp,quantity_conflict,25351062#66481726,0,0.982260337238618,1,invalid,"[""quantity_conflict""]","[""color_match""]","[""brand_missing"", ""currency_missing_or_mismatch"", ""category_keyword_mismatch""]",0,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,,,39.99,44.99,Front Glass Digitizer Panel3.5 inch IPS LCD (640 x 960 pixel) DisplayFront Camera BezelSpeaker Mesh,Front Glass Digitizer Panel4.0 inch 640 x 1136 pixel IPS LCD DisplayFront Camera AssemblyEarpiece SpeakerLCD Shield Plate
